molecule_chembl_id,canonical_smiles,standard_value,standard_units,pIC50
CHEMBL2333740,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC2)cc1,8870.0,nM,5.052076380168273
CHEMBL2333739,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1,8010.0,nM,5.096367483915762
CHEMBL2333738,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCOCC2)cc1,1880.0,nM,5.72584215073632
CHEMBL2333737,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCN(C)CC2)cc1,5780.0,nM,5.2380721615794705
CHEMBL2333736,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(c3ccccc3)CC2)cc1,8570.0,nM,5.0670191780768015
CHEMBL2333735,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(Cl)CC2)cc1,1450.0,nM,5.838631997765025
CHEMBL2333734,CCC1CCCCN1C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,10280.0,nM,4.988006885340743
CHEMBL2333733,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CC(C)CC(C)C2)cc1,1980.0,nM,5.703334809738469
CHEMBL2334138,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(C)CC2)cc1,10280.0,nM,4.988006885340743
CHEMBL2334137,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCC(C)C2)cc1,7090.0,nM,5.149353764816934
CHEMBL2334136,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2C)cc1,6690.0,nM,5.174573882232177
CHEMBL2334135,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCCCC2)cc1,23160.0,nM,4.635261444944601
CHEMBL2334134,C=CCN(CC=C)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,8010.0,nM,5.096367483915762
CHEMBL2334133,CCCCCCN(CCCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,9080.0,nM,5.041914151478915
CHEMBL2334132,CCCCCN(CCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,16430.0,nM,4.784362436564939
CHEMBL2334131,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(CC(C)C)CC(C)C)cc1,6840.0,nM,5.164943898279883
CHEMBL2334130,CCCCN(CCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,10080.0,nM,4.996539467890494
CHEMBL2334129,CCCN(CCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,8060.0,nM,5.09366495819491
CHEMBL2333755,CCN(CC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,4670.0,nM,5.330683119433888
CHEMBL2333754,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(C)C)cc1,12980.0,nM,4.88672530753565
CHEMBL2333753,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc1,6660.0,nM,5.176525770829699
CHEMBL2333752,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCN2CCOCC2)cc1,8920.0,nM,5.049635145623877
CHEMBL2333751,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCc2ccco2)cc1,9670.0,nM,5.014573525916998
CHEMBL2333750,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC2CCCCC2)cc1,5090.0,nM,5.293282217663241
CHEMBL2333749,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC2CC2)cc1,12960.0,nM,4.8873949984654255
CHEMBL2333748,CCC(C)NC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,4560.0,nM,5.341035157335565
CHEMBL2333747,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCC(C)C)cc1,15090.0,nM,4.82131076022441
CHEMBL2333746,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)(C)C)cc1,11120.0,nM,4.953895212753961
CHEMBL2333745,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)C)cc1,2010.0,nM,5.696803942579511
CHEMBL2333744,C#CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,9080.0,nM,5.041914151478915
CHEMBL2333743,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCCl)cc1,1270.0,nM,5.896196279044043
CHEMBL2333742,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCl)cc1,1360.0,nM,5.866461091629782
CHEMBL2334143,CCCCCCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,20090.0,nM,4.697020063251751
CHEMBL2334142,CCCCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,8990.0,nM,5.046240308266771
CHEMBL2334141,CCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,1020.0,nM,5.991399828238082
CHEMBL2334140,CCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,6750.0,nM,5.170696227168975
CHEMBL2334139,CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,12360.0,nM,4.907981529247203
CHEMBL2337409,Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,400.0,nM,6.3979400086720375
CHEMBL2337402,Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,640.0,nM,6.1938200260161125
CHEMBL2347676,CCS(=O)(=O)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,320.0,nM,6.494850021680094
CHEMBL2347675,CCS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,310.0,nM,6.508638306165727
CHEMBL2347674,CCS(=O)(=O)c1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,240.0,nM,6.619788758288394
CHEMBL2347673,CCSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,110.0,nM,6.958607314841775
CHEMBL2347672,CCSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,80.0,nM,7.096910013008056
CHEMBL2347671,CCSc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,50.0,nM,7.301029995663981
CHEMBL2347670,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccc(Cl)cc2)cc1,310.0,nM,6.508638306165727
CHEMBL2346675,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccc(F)cc2)cc1,280.0,nM,6.552841968657781
CHEMBL2347669,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccccc2)cc1,280.0,nM,6.552841968657781
CHEMBL2347668,CSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,100.0,nM,7.0
CHEMBL2347667,CSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,70.0,nM,7.154901959985743
CHEMBL2347677,CSc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,60.0,nM,7.221848749616356
CHEMBL2380861,CC(=O)/C(=C(\N)c1ccco1)c1ccccc1,100000.0,nM,4.0
CHEMBL2380880,CC(=O)/C(=C(\N)c1ccc(Cl)o1)c1ccccc1,100000.0,nM,4.0
CHEMBL2380879,O=C(O)c1c(-c2ccccc2)noc1-c1ccccc1,100000.0,nM,4.0
CHEMBL1710350,COC(=O)c1c(-c2ccccc2)noc1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380878,O=C(O)c1c(-c2ccc(Cl)o2)noc1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380877,COC(=O)c1c(-c2ccc(Cl)o2)noc1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380876,Cc1onc(-c2ccc(Br)o2)c1-c1ccccc1,34000.0,nM,4.468521082957745
CHEMBL2380875,Cc1onc(C2CCCO2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380874,Cc1onc(-c2ccco2)c1-c1ccccc1,20440.0,nM,4.689519108537325
CHEMBL2380873,O=C(OCCCO[N+](=O)[O-])c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380872,O=C(OCCCN1CCOCC1)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380871,CC(=O)OCc1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380870,OCc1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380869,COC(=O)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380868,O=C(O)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380867,Cc1ccc(-c2noc(C)c2-c2ccccc2)o1,68200.0,nM,4.166215625343521
CHEMBL2380866,Cc1onc(-c2ccc(Cl)o2)c1-c1ccc(F)cc1,17200.0,nM,4.764471553092451
CHEMBL2380865,Cc1onc(-c2ccc(Cl)o2)c1-c1ccccc1F,100000.0,nM,4.0
CHEMBL2380864,FC(F)(F)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,nM,4.0
CHEMBL2380863,Cc1onc(-c2ccccc2Cl)c1-c1ccccc1,1100.0,nM,5.958607314841775
CHEMBL2380862,Cc1onc(-c2cccc(Cl)c2)c1-c1ccccc1,270.0,nM,6.568636235841013
CHEMBL2387503,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(F)cccc3Cl)nc12,10000.0,nM,5.0
CHEMBL2386352,COc1ccc2c(c1)c(CC(=O)O)c(C(F)(F)F)n2C(=O)c1ccc(Cl)cc1,150.0,nM,6.823908740944319
CHEMBL2325079,O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(-c4ccc(Cl)cc4)cc3o2)CC1,10000.0,nM,5.0
CHEMBL2391052,Cc1c(/C=N\O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,17300.0,nM,4.761953896871205
CHEMBL2391048,Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,14800.0,nM,4.8297382846050425
CHEMBL2391054,Cc1c(C#N)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,1300.0,nM,5.886056647693163
CHEMBL2398532,COc1ccc(-c2cn(CCc3ccc(S(N)(=O)=O)cc3)nn2)cc1,27000.0,nM,4.568636235841013
CHEMBL2398542,Cc1ccc(-c2cn(CCc3ccc(S(N)(=O)=O)cc3)nn2)cc1,3400.0,nM,5.468521082957745
CHEMBL2398541,NS(=O)(=O)c1ccc(CCn2cc(-c3ccc(Cl)cc3)nn2)cc1,170.0,nM,6.769551078621726
CHEMBL2398540,NS(=O)(=O)c1ccc(CCn2cc(-c3ccc(F)cc3)nn2)cc1,1000.0,nM,6.0
CHEMBL2398539,NS(=O)(=O)c1ccc(CCn2cc(-c3ccccc3)nn2)cc1,1100.0,nM,5.958607314841775
CHEMBL2398538,COc1ccc(-c2cn(Cc3ccc(S(N)(=O)=O)cc3)nn2)cc1,13000.0,nM,4.886056647693163
CHEMBL2398537,Cc1ccc(-c2cn(Cc3ccc(S(N)(=O)=O)cc3)nn2)cc1,1200.0,nM,5.920818753952375
CHEMBL2398536,NS(=O)(=O)c1ccc(Cn2cc(-c3ccc(Cl)cc3)nn2)cc1,28000.0,nM,4.552841968657781
CHEMBL2398535,NS(=O)(=O)c1ccc(Cn2cc(-c3ccc(F)cc3)nn2)cc1,1500.0,nM,5.823908740944319
CHEMBL2398534,NS(=O)(=O)c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,6500.0,nM,5.187086643357144
CHEMBL513185,COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,11000.0,nM,4.958607314841775
CHEMBL469220,Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,14000.0,nM,4.853871964321762
CHEMBL2398533,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)nn2)cc1,1300.0,nM,5.886056647693163
CHEMBL468367,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,13500.0,nM,4.8696662315049934
CHEMBL513184,NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,1300.0,nM,5.886056647693163
CHEMBL3087871,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(Cl)cc2)nn1,5600.0,nM,5.251811972993799
CHEMBL3087872,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(F)cc2)nn1,2400.0,nM,5.619788758288394
CHEMBL3087873,Cc1ccc2oc(=O)n(Cc3cn(-c4ccc(Br)cc4)nn3)c2c1,2780.0,nM,5.555955204081924
CHEMBL3087874,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccccc2Cl)nn1,3600.0,nM,5.443697499232712
CHEMBL3087875,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccc(Cl)cc2)nn1,2700.0,nM,5.568636235841013
CHEMBL3087876,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccccc2F)nn1,3100.0,nM,5.508638306165727
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,25500.0,nM,4.5934598195660445
CHEMBL3100127,O=C1/C(=C\c2cn(CCCOc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)c3ccccc23)c2ccccc2N1c1c(Cl)cccc1Cl,7300.0,nM,5.136677139879544
CHEMBL3100125,O=C1Nc2ccccc2/C1=C/c1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,7900.0,nM,5.102372908709558
CHEMBL3100124,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,6200.0,nM,5.207608310501746
CHEMBL3100129,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\c1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12,700.0,nM,6.154901959985743
CHEMBL3099221,CC(C)(C)c1cc(/C=N/NC(=O)c2ccccc2)c(O)c(C(C)(C)C)c1,6490.0,nM,5.187755303199631
CHEMBL3099220,CC(C)(C)c1cc(/C=N/NC(=O)c2ccncc2)c(O)c(C(C)(C)C)c1,7110.0,nM,5.148130399270234
CHEMBL3099219,CC(C)(C)c1cc(/C=N/NC(=O)c2ccccc2O)c(O)c(C(C)(C)C)c1,5130.0,nM,5.289882634888183
CHEMBL3099218,CC(C)(C)c1cc(/C=N/NC(=O)c2cccnc2)c(O)c(C(C)(C)C)c1,8800.0,nM,5.055517327849832
CHEMBL3104551,Cc1c(C(N)C(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,13700.0,nM,4.863279432843593
CHEMBL3104549,Cc1c(C(N)C(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,21000.0,nM,4.6777807052660805
CHEMBL3104539,Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,1400.0,nM,5.853871964321762
CHEMBL3104556,Cc1c(CC(=O)NCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,1700.0,nM,5.769551078621726
CHEMBL3113238,O=S(=O)(Nc1ccncc1Nc1ccc(O)c(Br)c1)C(F)(F)F,100000.0,nM,4.0
CHEMBL3113237,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Br)c1)C(F)(F)F,2270.0,nM,5.6439741428068775
CHEMBL3113236,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Cl)c1)C(F)(F)F,1570.0,nM,5.804100347590766
CHEMBL3113235,Cc1cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)ccc1Br,300.0,nM,6.522878745280337
CHEMBL3113234,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Br,90.0,nM,7.045757490560675
CHEMBL3113233,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Cl,1960.0,nM,5.707743928643524
CHEMBL3113232,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1C,30740.0,nM,4.512296136836274
CHEMBL3113231,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1C,550.0,nM,6.259637310505756
CHEMBL3113230,Cc1cc(C)cc(Nc2cnccc2NS(C)(=O)=O)c1,100000.0,nM,4.0
CHEMBL3113229,Cc1cc(C)cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,1040.0,nM,5.982966660701219
CHEMBL3113228,O=S(=O)(Nc1ccncc1Nc1ccccc1)C1CC1,35090.0,nM,4.454816631784594
CHEMBL3113227,O=S(=O)(C1CC1)N(c1ccncc1Nc1ccccc1)S(=O)(=O)C1CC1,56760.0,nM,4.245957613214563
CHEMBL3113226,N#Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,36230.0,nM,4.440931665965463
CHEMBL3113225,O=S(=O)(Nc1ccncc1Nc1ccc(O)cc1)C(F)(F)F,100000.0,nM,4.0
CHEMBL3113224,O=S(=O)(Nc1ccncc1Nc1cccc(I)c1)C(F)(F)F,260.0,nM,6.585026652029182
CHEMBL3113242,CS(=O)(=O)Nc1ccncc1Nc1ccc(F)cc1,20680.0,nM,4.684449465578095
CHEMBL3113241,CS(=O)(=O)Nc1ccncc1Nc1cccc(F)c1,10050.0,nM,4.997833938243493
CHEMBL3113240,O=S(=O)(Nc1ccncc1Nc1ccc(F)cc1)C(F)(F)F,300.0,nM,6.522878745280337
CHEMBL3113239,O=S(=O)(Nc1ccncc1Nc1cccc(F)c1)C(F)(F)F,240.0,nM,6.619788758288394
CHEMBL3127462,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,340.0,nM,6.468521082957745
CHEMBL3127461,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,460.0,nM,6.337242168318426
CHEMBL3127460,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,26000.0,nM,4.585026652029182
CHEMBL3127459,COc1cc2occc2c(OC)c1-c1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,35000.0,nM,4.455931955649724
CHEMBL3127458,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,360.0,nM,6.443697499232712
CHEMBL3127309,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,520.0,nM,6.2839966563652006
CHEMBL3127308,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,400.0,nM,6.3979400086720375
CHEMBL3127307,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,7000.0,nM,5.154901959985743
CHEMBL3127306,COc1c(-c2cc(C)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,7500.0,nM,5.1249387366083
CHEMBL3236777,CNC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(OC)cc2)n1,68200.0,nM,4.166215625343521
CHEMBL3237067,COc1ccc(-n2nc(C(=O)Nc3ccc(Br)cc3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,100000.0,nM,4.0
CHEMBL3237068,COc1ccc(-n2nc(C(=O)Nc3ccc(Cl)cc3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,100000.0,nM,4.0
CHEMBL3237071,COc1ccc(-n2nc(C(=O)Nc3ccc(OC)c(OC)c3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,100000.0,nM,4.0
CHEMBL3237075,COc1ccc(-n2nc(C(=O)NN)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,46300.0,nM,4.334419008982047
CHEMBL3233596,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)NC2=O)cc1,1500.0,nM,5.823908740944319
CHEMBL3233597,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)NC2=O)cc1,1200.0,nM,5.920818753952375
CHEMBL3233598,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,26000.0,nM,4.585026652029182
CHEMBL3233599,CN1C(=O)C(c2ccccc2)=C(c2ccc(S(N)(=O)=O)cc2)C1=O,36.0,nM,7.443697499232712
CHEMBL3233600,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)N(C)C2=O)cc1,85.0,nM,7.070581074285707
CHEMBL3233601,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)N(C)C2=O)cc1,53.0,nM,7.275724130399211
CHEMBL3233602,CN1C(=O)C(c2ccc(Cl)cc2)=C(c2ccc(S(N)(=O)=O)cc2)C1=O,6.0,nM,8.221848749616356
CHEMBL241970,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,130.0,nM,6.886056647693163
CHEMBL3238414,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,6840.0,nM,5.164943898279883
CHEMBL3238415,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,300.0,nM,6.522878745280337
CHEMBL3238416,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)COC2=O)cc1,110.0,nM,6.958607314841775
CHEMBL3234234,CCOC(=O)/C(=C/c1cccc(Cl)c1)CSc1nc(C)cc(C)n1,5880.0,nM,5.230622673923861
CHEMBL3234235,CCOC(=O)/C(=C/c1ccc(Br)cc1)CSc1nc(C)cc(C)n1,3170.0,nM,5.498940737782249
CHEMBL3234224,COC(=O)/C(=C/c1ccc(C(F)(F)F)cc1)CSc1nc2ccccc2o1,2950.0,nM,5.530177984021837
CHEMBL3234225,COC(=O)/C(=C/c1ccc(OC)cc1)CSc1nc2ccccc2o1,4760.0,nM,5.3223930472795065
CHEMBL3234226,COC(=O)/C(=C/c1ccc2ccccc2c1)CSc1nc2ccccc2o1,4340.0,nM,5.36251027048749
CHEMBL3234231,COC(=O)/C(=C/c1ccc2ccccc2c1)CSc1nc2ccccc2s1,2930.0,nM,5.533132379645891
CHEMBL3234232,CCOC(=O)/C(=C/c1cccc(F)c1)CSc1nncn1C,3880.0,nM,5.411168274405793
CHEMBL3264514,CCOC(=O)c1c(C)oc2ccc(Oc3ccccc3)cc12,18500.0,nM,4.732828271596986
CHEMBL3264515,CCOC(=O)c1c(C)oc2ccc(Oc3ccccc3C)cc12,6100.0,nM,5.214670164989233
CHEMBL3264516,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(C)cc3)cc12,4200.0,nM,5.376750709602099
CHEMBL3264517,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(OC)cc3)cc12,8600.0,nM,5.0655015487564325
CHEMBL3264518,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccccc3)cc12,18200.0,nM,4.739928612014925
CHEMBL3264519,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccccc3C)cc12,20100.0,nM,4.696803942579511
CHEMBL3264520,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccc(C)cc3)cc12,19200.0,nM,4.716698771296451
CHEMBL3264523,CCOC(=O)c1c(C)oc2ccc(Oc3ccccn3)cc12,8100.0,nM,5.0915149811213505
CHEMBL3264524,CCOC(=O)c1c(C)oc2ccc(Oc3ccc4ccccc4c3)cc12,15800.0,nM,4.801342913045577
CHEMBL3264687,O=[N+]([O-])c1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,9580.0,nM,5.018634490921456
CHEMBL3264688,O=[N+]([O-])c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,9870.0,nM,5.005682847330363
CHEMBL3264689,c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,6420.0,nM,5.192464971931146
CHEMBL3264690,CCc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,3800.0,nM,5.42021640338319
CHEMBL3264691,COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,2300.0,nM,5.638272163982407
CHEMBL3264692,Clc1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,4630.0,nM,5.334419008982047
CHEMBL3264693,Clc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,1900.0,nM,5.721246399047171
CHEMBL3264694,Clc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,3530.0,nM,5.452225294612178
CHEMBL3264695,Brc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,2800.0,nM,5.552841968657781
CHEMBL3264696,Fc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,5210.0,nM,5.283162276700476
CHEMBL3264697,Cc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,4680.0,nM,5.329754146925876
CHEMBL3264698,Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,2750.0,nM,5.560667306169737
CHEMBL3264699,Fc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,2400.0,nM,5.619788758288394
CHEMBL3264700,Cc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1C,4350.0,nM,5.361510743045363
CHEMBL3264701,CC(C)(C)c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,3850.0,nM,5.414539270491499
CHEMBL3264702,CCOc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,3500.0,nM,5.455931955649724
CHEMBL3264703,c1cncc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,3980.0,nM,5.400116927926312
CHEMBL3264704,Clc1ncccc1-n1cc(CSc2nc3ccccc3o2)nn1,5030.0,nM,5.298432014944073
CHEMBL1242554,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,310.0,nM,6.508638306165727
CHEMBL3265358,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,500.0,nM,6.301029995663981
