molecule_chembl_id,canonical_smiles,standard_value,standard_units,pIC50,mol,MolWt,LogP,HDonors,HAcceptors,TPSA
CHEMBL145247,CCCCOCCSc1ccccc1OC(C)=O,7000.0,nM,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE6C0>,268.378,3.5207000000000024,0,4,35.53
CHEMBL144515,CCCCC#CC(C)Sc1ccccc1OC(C)=O,7000.0,nM,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE730>,276.401,4.286100000000004,0,3,26.3
CHEMBL143340,CCCCC#CCOc1ccccc1OC(C)=O,40000.0,nM,4.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE7A0>,246.30599999999998,3.184300000000002,0,3,35.53
CHEMBL282643,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(Br)cc1,3720.0,nM,5.429457060118103,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE810>,422.30000000000007,3.6422000000000025,0,4,65.37
CHEMBL281014,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc([N+](=O)[O-])cc1,20000.0,nM,4.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE880>,388.4010000000001,2.7879000000000014,0,6,108.51000000000002
CHEMBL31060,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(OC)cc1,780.0,nM,6.107905397309519,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE8F0>,373.4300000000001,2.888300000000001,0,5,74.60000000000001
CHEMBL145358,CC(=O)Oc1ccccc1SCCCCCO,50000.0,nM,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE960>,254.3509999999999,2.8666000000000014,1,4,46.53
CHEMBL347187,COc1ccc(NNC(=O)c2ccc(Cl)cc2)cc1,130.0,nM,6.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AE9D0>,276.723,3.105500000000001,2,3,50.36
CHEMBL154839,COc1ccc(C(=O)NNc2ccc(Cl)cc2)cc1,470.0,nM,6.327902142064283,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEA40>,276.723,3.105500000000001,2,3,50.36
CHEMBL110331,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,416.87,nM,6.3799993576999325,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEAB0>,382.3670000000001,2.90892,1,4,90.87
CHEMBL323954,Cn1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c2ccccc21,1096.48,nM,5.95999928552668,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEB20>,419.42800000000017,4.453300000000003,0,3,56.89
CHEMBL421417,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,467.74,nM,6.329995488683631,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEB90>,372.39300000000003,4.023100000000002,0,4,51.96
CHEMBL110660,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)no1,407.38,nM,6.390000296157769,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEC00>,372.3280000000001,2.50192,1,5,104.01
CHEMBL274893,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,25.7,nM,7.590066876668706,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEC70>,316.3970000000001,4.323900000000004,0,2,34.14
CHEMBL109486,COCc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1,6606.93,nM,5.180000294489514,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AECE0>,342.4600000000001,4.3312000000000035,0,3,43.370000000000005
CHEMBL54649,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1F,20.89,nM,7.680061560019691,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AED50>,392.3980000000001,4.850000000000003,0,3,43.370000000000005
CHEMBL52872,CN(C)c1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,6.026,nM,8.219970872662662,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEDC0>,422.8840000000001,4.665600000000002,1,3,63.4
CHEMBL29136,N#Cc1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,338.84,nM,6.470005326930858,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEE30>,342.3550000000001,2.1974799999999997,1,4,101.77
CHEMBL29472,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)s2)cc1,12.02,nM,7.92009553233328,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEEA0>,452.27700000000004,4.029500000000001,1,4,77.98
CHEMBL88649,NS(=O)(=O)c1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)CC3(CC3)C2)cc1,128.82,nM,6.890016705180107,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEF10>,409.42900000000014,4.717400000000003,1,3,69.39
CHEMBL119001,CS(=O)(=O)c1ccc(-c2cnc(CF)n2-c2ccc(F)cc2)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEF80>,348.374,3.551400000000002,0,3,51.96
CHEMBL324509,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,4.0,nM,8.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AEFF0>,376.86500000000007,3.994900000000002,0,4,61.190000000000005
CHEMBL422530,O=C(NNc1ccc(Cl)cc1)c1ccc(Cl)cc1,340.0,nM,6.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF060>,281.142,3.750300000000002,2,2,41.13
CHEMBL347267,O=C(NNc1ccc(Cl)cc1)c1ccccc1,530.0,nM,6.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF0D0>,246.69700000000003,3.0969000000000015,2,2,41.13
CHEMBL44977,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,331.13,nM,6.480001470881152,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF140>,427.42300000000006,4.166700000000002,0,4,55.2
CHEMBL43089,COc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,457.09,nM,6.339998279897117,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF1B0>,415.3680000000001,3.353200000000001,1,4,87.21000000000001
CHEMBL43553,CN(C)c1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,141.25,nM,6.850011543508524,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF220>,478.3230000000001,5.334400000000004,0,4,55.2
CHEMBL322136,Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,1819.7,nM,5.740000204918113,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF290>,381.3790000000001,3.665020000000002,0,4,64.85
CHEMBL327078,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)nc1,724.44,nM,6.139997578098902,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF300>,382.3670000000001,2.90892,1,4,90.87
CHEMBL54945,CS(=O)(=O)c1ccc(-c2cc(Cl)c(Cl)cc2-c2ccc(F)cc2)cc1,239.88,nM,6.620005959834258,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF370>,395.2820000000001,5.870000000000004,0,2,34.14
CHEMBL110612,Cc1ccncc1-c1cc(F)c(F)cc1-c1ccc(S(C)(=O)=O)cc1,169.82,nM,6.770011163455189,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF3E0>,359.39700000000005,4.405720000000003,0,3,47.03
CHEMBL29839,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.943,nM,8.100015437450608,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF450>,397.3780000000001,3.214100000000001,1,4,87.21000000000001
CHEMBL28881,CN(C)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.677,nM,8.330032630091496,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF4C0>,410.42100000000005,3.2715000000000005,1,4,81.22
CHEMBL29133,Cc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,21.88,nM,7.659952682338607,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF530>,415.8240000000002,4.167320000000003,1,3,77.98
CHEMBL274990,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,100.0,nM,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF5A0>,384.35400000000004,4.1007000000000025,0,3,51.96
CHEMBL119002,CS(=O)(=O)c1ccc(-c2cnc(CO)n2-c2ccc(F)cc2)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF610>,346.38300000000004,2.574200000000001,1,4,72.19
CHEMBL331148,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,16.0,nM,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF680>,346.8390000000001,3.904620000000002,0,3,51.96
CHEMBL333084,CC(C)Oc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF6F0>,390.8920000000001,4.3834000000000035,0,4,61.190000000000005
CHEMBL324700,CCS(=O)(=O)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF760>,424.9310000000001,3.389800000000002,0,5,86.1
CHEMBL117708,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(N)cc2)cc1,187.0,nM,6.728158393463501,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF7D0>,347.82700000000006,3.178400000000001,1,4,77.98
CHEMBL156533,CS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCC3)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF840>,386.9040000000002,4.475000000000003,0,3,51.96
CHEMBL111562,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1,1.995,nM,8.700057099977233,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF8B0>,329.4210000000001,3.4373000000000022,1,3,69.39
CHEMBL42561,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,158.49,nM,6.799998134593398,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF920>,380.3910000000001,4.270020000000003,0,3,51.96
CHEMBL415895,CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2ccc(Cl)cc2)cc1,229.09,nM,6.639993867770902,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AF990>,357.822,3.467880000000002,0,4,75.75
CHEMBL320790,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc3c2OCO3)cc1,467.74,nM,6.329995488683631,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFA00>,410.37300000000016,3.6903000000000024,0,5,70.42
CHEMBL320784,CC1(C)CC(c2ccc(Cl)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,7.079,nM,8.15002808767115,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFA70>,360.9060000000001,5.474300000000006,0,2,34.14
CHEMBL322949,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1,30.2,nM,7.519993057042849,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFAE0>,350.8420000000001,4.977300000000004,0,2,34.14
CHEMBL28528,Cc1ccc(-c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,75.86,nM,7.119987161633229,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFB50>,338.39200000000005,2.3668000000000005,1,4,101.76999999999998
CHEMBL29403,Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2,52.48,nM,7.280006173632396,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFBC0>,425.3880000000002,3.2426200000000005,1,5,96.44000000000001
CHEMBL314225,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CC3(CC3)C2)cc1,3.02,nM,8.51999305704285,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFC30>,361.4130000000001,4.097000000000003,1,2,60.160000000000004
CHEMBL333170,CCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFCA0>,344.411,3.644300000000002,0,3,51.96
CHEMBL116343,Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,51.0,nM,7.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFD10>,330.384,3.3903200000000018,0,3,51.96
CHEMBL156256,Clc1ccc(-c2nn(-c3ccccc3)c3c2CCCC3)cc1,620.0,nM,6.2076083105017466,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFD80>,308.81200000000007,5.071500000000003,0,1,17.82
CHEMBL155887,COc1ccc(-c2nn(-c3ccccc3)c3c2CCCCC3)cc1,1240.0,nM,5.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFDF0>,318.42000000000013,4.816800000000004,0,2,27.05
CHEMBL46712,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,60.26,nM,7.219970872662661,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFE60>,380.3910000000001,4.270020000000003,0,3,51.96
CHEMBL42094,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(C(F)(F)F)c2)cc1,208.93,nM,6.679999195735272,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFED0>,434.36100000000005,4.980400000000002,0,3,51.96
CHEMBL42398,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,30.2,nM,7.519993057042849,<rdkit.Chem.rdchem.Mol object at 0x000001624A6AFF40>,381.3790000000001,3.5139200000000015,1,3,77.98
CHEMBL43331,COc1c(C)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,724.44,nM,6.139997578098902,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0040>,424.44400000000013,4.587040000000004,0,4,61.190000000000005
CHEMBL54370,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,3.981,nM,8.400007822415901,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B00B0>,359.3970000000001,4.254620000000003,1,2,60.160000000000004
CHEMBL29717,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)c(Cl)c2)cc1,15.14,nM,7.819874124835946,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0120>,436.2420000000001,4.512300000000002,1,3,77.98
CHEMBL281978,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2Cl)cc1,56.23,nM,7.250031916490597,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0190>,436.2420000000001,4.512300000000002,1,3,77.98
CHEMBL282301,NS(=O)(=O)c1ccc(-n2ncc(Cl)c2-c2ccccc2)cc1,48.98,nM,7.309981219211305,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0200>,333.8,2.8401000000000014,1,3,77.98
CHEMBL285335,NS(=O)(=O)c1ccc(-n2nc(CF)cc2-c2ccccc2)cc1,199.53,nM,6.699991797446187,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0270>,331.37199999999996,2.656200000000001,1,3,77.98
CHEMBL29500,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCC3)cc1,30.9,nM,7.510041520575165,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B02E0>,407.4170000000002,3.694200000000003,1,3,77.98
CHEMBL88550,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1F,10.0,nM,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0350>,372.4610000000002,4.722600000000004,0,3,43.370000000000005
CHEMBL326577,CS(=O)(=O)c1ccc(-n2cnc(Br)c2-c2ccc(F)cc2)cc1,36.0,nM,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B03C0>,395.2530000000001,3.844400000000002,0,3,51.96
CHEMBL324957,Cc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,144.0,nM,6.841637507904751,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0430>,330.38399999999996,3.3903200000000018,0,3,51.96
CHEMBL117528,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)c(F)c1,15.0,nM,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B04A0>,380.8280000000001,3.743900000000002,0,4,61.190000000000005
CHEMBL110846,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)c(F)c3)CCC2)cc1,169.82,nM,6.770011163455189,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0510>,385.3820000000001,4.5866000000000025,1,2,60.160000000000004
CHEMBL42225,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,120.23,nM,6.919987152892072,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0580>,366.36400000000003,3.9616000000000025,0,3,51.96
CHEMBL42996,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,707.95,nM,6.149997413907539,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B05F0>,409.43300000000005,4.027600000000002,0,4,55.2
CHEMBL296515,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,5754.4,nM,5.239999952707271,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0660>,444.45600000000013,3.3651000000000018,0,5,86.1
CHEMBL296984,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,39.81,nM,7.400007822415902,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B06D0>,367.35200000000003,3.2055000000000016,1,3,77.98
CHEMBL42709,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,39.81,nM,7.400007822415902,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0740>,415.8240000000001,4.167320000000003,1,3,77.98
CHEMBL326639,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cs1,933.25,nM,6.030002001401658,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B07B0>,387.4080000000001,3.7265200000000016,0,5,64.85
CHEMBL109030,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,870.96,nM,6.060001790087838,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0820>,366.4040000000001,5.203600000000004,0,2,34.14
CHEMBL29445,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccccc2)cc1,128.82,nM,6.890016705180107,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0890>,349.362,3.1243000000000016,1,3,77.98
CHEMBL29842,COc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,79.43,nM,7.100015437450609,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0900>,397.37800000000016,3.214100000000001,1,4,87.21000000000001
CHEMBL29469,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCCS3)cc1,229.09,nM,6.639993867770902,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0970>,439.4840000000002,4.243800000000003,1,4,77.98
CHEMBL324312,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,2.0,nM,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B09E0>,377.85300000000007,3.2388000000000003,1,4,87.21000000000001
CHEMBL42175,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,60.26,nM,7.219970872662661,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0A50>,400.8090000000001,4.615000000000003,0,3,51.96
CHEMBL44468,COc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,346.74,nM,6.459996055149973,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0AC0>,396.3900000000001,3.970200000000003,0,4,61.190000000000005
CHEMBL43645,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,398.11,nM,6.399996913372259,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0B30>,384.35400000000004,4.1007000000000025,0,3,51.96
CHEMBL44926,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,100.0,nM,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0BA0>,385.34200000000004,3.3446000000000016,1,3,77.98
CHEMBL42223,COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,251.19,nM,6.599997654072044,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0C10>,430.83500000000015,4.623600000000002,0,4,61.190000000000005
CHEMBL43493,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,331.13,nM,6.480001470881152,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0C80>,394.4180000000001,4.578440000000004,0,3,51.96
CHEMBL110574,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,9549.93,nM,5.019999811738259,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0CF0>,381.3790000000001,3.665020000000003,0,4,64.85
CHEMBL110382,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,25.7,nM,7.590066876668706,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0D60>,451.28900000000004,4.785600000000002,0,4,51.96
CHEMBL89578,CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,15.14,nM,7.819874124835946,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0DD0>,344.4510000000001,4.960000000000005,0,2,34.14
CHEMBL52889,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1OC,338.84,nM,6.470005326930858,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0E40>,404.43400000000014,4.7195000000000045,0,4,52.60000000000001
CHEMBL29920,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,32.36,nM,7.489991487059766,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0EB0>,367.35200000000003,3.2055000000000016,1,3,77.98
CHEMBL29844,COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,66.07,nM,7.179995693191682,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0F20>,445.85000000000014,4.175920000000002,1,4,87.21000000000001
CHEMBL418859,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2)cc1,14.0,nM,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B0F90>,350.802,3.7353000000000023,0,3,51.96
CHEMBL115864,CS(=O)(=O)c1ccc(-n2c(CO)nc(Cl)c2-c2ccc(F)cc2)cc1,10000.0,nM,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1000>,380.8280000000001,3.2276000000000016,1,4,72.19
CHEMBL44516,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,109.65,nM,6.959991363986458,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1070>,400.8090000000001,4.615000000000003,0,3,51.96
CHEMBL45197,CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,158.49,nM,6.799998134593398,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B10E0>,412.4580000000001,4.683500000000004,0,4,51.96
CHEMBL44829,CN(C)c1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,3235.94,nM,5.489999539566098,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1150>,409.43300000000005,4.027600000000002,0,4,55.2
CHEMBL296447,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1,169.82,nM,6.770011163455189,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B11C0>,410.37300000000016,3.6903000000000024,0,5,70.42
CHEMBL298476,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,3.02,nM,8.51999305704285,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1230>,415.82400000000007,4.167320000000002,1,3,77.98
CHEMBL42408,COc1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,141.25,nM,6.850011543508524,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B12A0>,465.2800000000001,5.277000000000004,0,4,61.190000000000005
CHEMBL43317,COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1F,30.2,nM,7.519993057042849,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1310>,433.3580000000001,3.492300000000001,1,4,87.21000000000001
CHEMBL111057,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,151.36,nM,6.819988880942282,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1380>,367.3920000000001,4.4475000000000025,1,2,60.160000000000004
CHEMBL54746,CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCCO3)cc1,338.84,nM,6.470005326930858,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B13F0>,402.4180000000002,4.473500000000004,0,4,52.60000000000001
CHEMBL55348,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,12.88,nM,7.890084136976206,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1460>,409.8410000000001,4.608200000000002,1,3,69.39
CHEMBL54327,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,3.02,nM,8.51999305704285,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B14D0>,393.8420000000001,4.908020000000003,1,2,60.160000000000004
CHEMBL28491,COC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,158.49,nM,6.799998134593398,<rdkit.Chem.rdchem.Mol object at 0x000001624A6B1540>,426.2810000000002,3.280100000000001,1,5,104.28
